,Target in Reaction,Target,Cycle Number,Pseudo Target dRn,Target in Reaction dRn,CrossTalk %,Multiplex Combination
939,AF647-ENT.FAECIUM,NED-E.COLI,20.0,-75.24066629925346,1233.766687729778,-6.098451761386252,MultiplexTwo
940,AF647-ENT.FAECIUM,NED-E.COLI,21.0,558.2285719819965,2769.5856215533095,20.155671218025624,MultiplexTwo
941,AF647-ENT.FAECIUM,NED-E.COLI,22.0,926.006037802309,4874.064711626841,18.99864061290297,MultiplexTwo
942,AF647-ENT.FAECIUM,NED-E.COLI,23.0,718.0259352632465,9073.778176700365,7.913196920627755,MultiplexTwo
943,AF647-ENT.FAECIUM,NED-E.COLI,24.0,200.4589796968403,17085.050235523897,1.1733004991699598,MultiplexTwo
944,AF647-ENT.FAECIUM,NED-E.COLI,25.0,57.51482686480904,30015.31448184743,0.191618271731228,MultiplexTwo
945,AF647-ENT.FAECIUM,NED-E.COLI,26.0,130.38042745074654,47727.62560317096,0.2731760187166826,MultiplexTwo
946,AF647-ENT.FAECIUM,NED-E.COLI,27.0,-265.3703812650738,70350.12422449449,-0.3772138062162471,MultiplexTwo
947,AF647-ENT.FAECIUM,NED-E.COLI,28.0,-377.62977304974174,96222.49784581803,-0.39245476006540203,MultiplexTwo
948,AF647-ENT.FAECIUM,NED-E.COLI,29.0,-431.7123765043316,122885.72302964155,-0.3513120693444569,MultiplexTwo
949,AF647-ENT.FAECIUM,NED-E.COLI,30.0,-1138.4696702055035,149189.73727596508,-0.7631018667856548,MultiplexTwo
950,AF647-ENT.FAECIUM,NED-E.COLI,31.0,-1315.799412637144,172543.7593347886,-0.7625888167210289,MultiplexTwo
951,AF647-ENT.FAECIUM,NED-E.COLI,32.0,-1422.8222703031597,193790.81264361212,-0.7342052241247258,MultiplexTwo
952,AF647-ENT.FAECIUM,NED-E.COLI,33.0,-1700.419125466734,213138.88157743565,-0.7977986526353021,MultiplexTwo
953,AF647-ENT.FAECIUM,NED-E.COLI,34.0,-1813.6742295316756,228875.3880112592,-0.7924286858849386,MultiplexTwo
954,AF647-ENT.FAECIUM,NED-E.COLI,35.0,-1942.4489182523787,241410.19132008273,-0.8046258973702193,MultiplexTwo
955,AF647-ENT.FAECIUM,NED-E.COLI,36.0,-1781.629210381895,251125.76025390625,-0.7094569703166014,MultiplexTwo
956,AF647-ENT.FAECIUM,NED-E.COLI,37.0,-1561.2511343053875,259315.62606272977,-0.6020659680291357,MultiplexTwo
957,AF647-ENT.FAECIUM,NED-E.COLI,38.0,-1795.5813645414412,265359.86687155336,-0.6766589785073215,MultiplexTwo
958,AF647-ENT.FAECIUM,NED-E.COLI,39.0,-1930.4804123930037,269861.67018037685,-0.715359247240507,MultiplexTwo
959,AF647-ENT.FAECIUM,NED-E.COLI,40.0,-1737.84473124066,271904.61411420035,-0.6391376390952904,MultiplexTwo
960,AF647-ENT.FAECIUM,RAD-P.AERUG.,1.0,98.93659888855815,-1820.355554917278,-5.435015078307277,MultiplexTwo
961,AF647-ENT.FAECIUM,RAD-P.AERUG.,2.0,77.72018714423655,-1284.0288085937464,-6.052838271545855,MultiplexTwo
962,AF647-ENT.FAECIUM,RAD-P.AERUG.,3.0,167.65553931593044,-900.3895622702221,-18.620333502446154,MultiplexTwo
963,AF647-ENT.FAECIUM,RAD-P.AERUG.,4.0,134.02103675129635,-372.10969094669053,-36.01654028690604,MultiplexTwo
964,AF647-ENT.FAECIUM,RAD-P.AERUG.,5.0,-3.564942864119132,337.853774126841,-1.0551733137605086,MultiplexTwo
965,AF647-ENT.FAECIUM,RAD-P.AERUG.,6.0,-24.83714074125336,458.72739545037257,-5.414357413048894,MultiplexTwo
966,AF647-ENT.FAECIUM,RAD-P.AERUG.,7.0,152.2444821823938,860.5111730238968,17.692330669850104,MultiplexTwo
967,AF647-ENT.FAECIUM,RAD-P.AERUG.,8.0,141.846170413658,658.8418255974284,21.529624395815173,MultiplexTwo
968,AF647-ENT.FAECIUM,RAD-P.AERUG.,9.0,39.029561830957476,209.58654067095995,18.62216996664489,MultiplexTwo
969,AF647-ENT.FAECIUM,RAD-P.AERUG.,10.0,-170.58788140750485,-294.7117130055085,57.88296626144491,MultiplexTwo
970,AF647-ENT.FAECIUM,RAD-P.AERUG.,11.0,-180.47132348629924,-455.5529354319915,39.615884225432985,MultiplexTwo
971,AF647-ENT.FAECIUM,RAD-P.AERUG.,12.0,-110.38085046499586,-296.06212660845995,37.28300263511034,MultiplexTwo
972,AF647-ENT.FAECIUM,RAD-P.AERUG.,13.0,-60.898424929044126,-338.0674115349284,18.013692787644583,MultiplexTwo
973,AF647-ENT.FAECIUM,RAD-P.AERUG.,14.0,-33.94769952736965,-93.51019646139684,36.303740995116016,MultiplexTwo
974,AF647-ENT.FAECIUM,RAD-P.AERUG.,15.0,32.428486689734456,34.65248736212743,93.58198836016707,MultiplexTwo
975,AF647-ENT.FAECIUM,RAD-P.AERUG.,16.0,-14.801764776266989,72.60032743565898,-20.38801379977913,MultiplexTwo
976,AF647-ENT.FAECIUM,RAD-P.AERUG.,17.0,-81.13429590535426,16.388011259190534,-495.08323262747007,MultiplexTwo
977,AF647-ENT.FAECIUM,RAD-P.AERUG.,18.0,-98.99969446608222,101.24210133272209,-97.78510438135768,MultiplexTwo
978,AF647-ENT.FAECIUM,RAD-P.AERUG.,19.0,17.71385594779926,208.63525390624636,8.490346485622831,MultiplexTwo
979,AF647-ENT.FAECIUM,RAD-P.AERUG.,20.0,-94.07155604066301,1233.766687729778,-7.624744368302053,MultiplexTwo
980,AF647-ENT.FAECIUM,RAD-P.AERUG.,21.0,-141.12851343928153,2769.5856215533095,-5.095654466899284,MultiplexTwo
981,AF647-ENT.FAECIUM,RAD-P.AERUG.,22.0,-11.431076306650112,4874.064711626841,-0.23452861180488319,MultiplexTwo
982,AF647-ENT.FAECIUM,RAD-P.AERUG.,23.0,24.944156236137566,9073.778176700365,0.2749037473738242,MultiplexTwo
983,AF647-ENT.FAECIUM,RAD-P.AERUG.,24.0,35.57201329064398,17085.050235523897,0.20820549427874244,MultiplexTwo
984,AF647-ENT.FAECIUM,RAD-P.AERUG.,25.0,-54.37344813629484,30015.31448184743,-0.18115235197411858,MultiplexTwo
985,AF647-ENT.FAECIUM,RAD-P.AERUG.,26.0,-168.11868373315554,47727.62560317096,-0.3522460663159115,MultiplexTwo
986,AF647-ENT.FAECIUM,RAD-P.AERUG.,27.0,-136.97968776263346,70350.12422449449,-0.19471136586129853,MultiplexTwo
987,AF647-ENT.FAECIUM,RAD-P.AERUG.,28.0,-3.444756733517721,96222.49784581803,-0.0035799909695105004,MultiplexTwo
988,AF647-ENT.FAECIUM,RAD-P.AERUG.,29.0,24.327326395207507,122885.72302964155,0.019796706887861542,MultiplexTwo
989,AF647-ENT.FAECIUM,RAD-P.AERUG.,30.0,104.73481601807337,149189.73727596508,0.07020242674222235,MultiplexTwo
990,AF647-ENT.FAECIUM,RAD-P.AERUG.,31.0,156.9677756116423,172543.7593347886,0.09097273423090078,MultiplexTwo
991,AF647-ENT.FAECIUM,RAD-P.AERUG.,32.0,142.32634555677376,193790.81264361212,0.0734432884692613,MultiplexTwo
992,AF647-ENT.FAECIUM,RAD-P.AERUG.,33.0,166.56672092182708,213138.88157743565,0.07814938301687184,MultiplexTwo
993,AF647-ENT.FAECIUM,RAD-P.AERUG.,34.0,209.4133279763335,228875.3880112592,0.09149665667242111,MultiplexTwo
994,AF647-ENT.FAECIUM,RAD-P.AERUG.,35.0,216.73500216951183,241410.19132008273,0.08977872930068044,MultiplexTwo
995,AF647-ENT.FAECIUM,RAD-P.AERUG.,36.0,120.30353305214332,251125.76025390625,0.047905691925236096,MultiplexTwo
996,AF647-ENT.FAECIUM,RAD-P.AERUG.,37.0,23.39156466719662,259315.62606272977,0.009020499467138968,MultiplexTwo
997,AF647-ENT.FAECIUM,RAD-P.AERUG.,38.0,-282.3153561103282,265359.86687155336,-0.10638962079634375,MultiplexTwo
998,AF647-ENT.FAECIUM,RAD-P.AERUG.,39.0,-238.73461819644666,269861.67018037685,-0.08846555275407407,MultiplexTwo
999,AF647-ENT.FAECIUM,RAD-P.AERUG.,40.0,-163.253672763034,271904.61411420035,-0.06004078794134298,MultiplexTwo
1000,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,1.0,-263.61179639310734,-1820.355554917278,14.481335565517398,MultiplexTwo
1001,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,2.0,-271.5645884866114,-1284.0288085937464,21.14941554808461,MultiplexTwo
1002,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,3.0,-28.92783437650212,-900.3895622702221,3.212813163178405,MultiplexTwo
1003,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,4.0,-38.79788568631449,-372.10969094669053,10.426464730764772,MultiplexTwo
1004,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,5.0,-87.24373503079508,337.853774126841,-25.822927465075768,MultiplexTwo
1005,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,6.0,-46.66828310574438,458.72739545037257,-10.173424035406926,MultiplexTwo
1006,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,7.0,-257.08132605374055,860.5111730238968,-29.875419879830112,MultiplexTwo
1007,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,8.0,-359.4492182449008,658.8418255974284,-54.55774121792547,MultiplexTwo
1008,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,9.0,-142.97017134914702,209.58654067095995,-68.2153400172785,MultiplexTwo
1009,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,10.0,191.33774822727082,-294.7117130055085,-64.92369993577232,MultiplexTwo
1010,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,11.0,-157.71912406642826,-455.5529354319915,34.62147026159901,MultiplexTwo
1011,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,12.0,-254.95388332301823,-296.06212660845995,86.11499425598362,MultiplexTwo
1012,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,13.0,38.998384397930906,-338.0674115349284,-11.535682845284152,MultiplexTwo
1013,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,14.0,86.88573360081361,-93.51019646139684,-92.91578553861987,MultiplexTwo
1014,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,15.0,37.55031211277836,34.65248736212743,108.36253028640603,MultiplexTwo
1015,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,16.0,32.345797683458954,72.60032743565898,44.55323939430571,MultiplexTwo
1016,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,17.0,166.44620345067273,16.388011259190534,1015.6583420537272,MultiplexTwo
1017,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,18.0,450.47227793431705,101.24210133272209,444.9456026736197,MultiplexTwo
1018,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,19.0,437.4950870371024,208.63525390624636,209.69374966404186,MultiplexTwo
1019,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,20.0,72.37220522191868,1233.766687729778,5.865955528033335,MultiplexTwo
1020,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,21.0,-23.243840655765013,2769.5856215533095,-0.8392533697054944,MultiplexTwo
1021,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,22.0,304.7003856833482,4874.064711626841,6.251463690182455,MultiplexTwo
1022,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,23.0,435.9178053818364,9073.778176700365,4.804148799903281,MultiplexTwo
1023,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,24.0,196.72366502173102,17085.050235523897,1.151437439807438,MultiplexTwo
1024,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,25.0,65.17280469092228,30015.31448184743,0.21713184024887455,MultiplexTwo
1025,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,26.0,-155.88516623558954,47727.62560317096,-0.32661412392832867,MultiplexTwo
1026,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,27.0,-276.3692922524334,70350.12422449449,-0.3928483358046541,MultiplexTwo
1027,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,28.0,-254.83919707787095,96222.49784581803,-0.2648436725122353,MultiplexTwo
1028,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,29.0,-163.25872501121873,122885.72302964155,-0.13285410297161918,MultiplexTwo
1029,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,30.0,263.06211875953505,149189.73727596508,0.176327221672717,MultiplexTwo
1030,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,31.0,267.7676366025545,172543.7593347886,0.15518824768562156,MultiplexTwo
1031,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,32.0,217.62830581276137,193790.81264361212,0.11230063120328991,MultiplexTwo
1032,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,33.0,-215.6835561049611,213138.88157743565,-0.10119390441982823,MultiplexTwo
1033,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,34.0,-356.62699456076984,228875.3880112592,-0.1558171010258325,MultiplexTwo
1034,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,35.0,-127.97599637107069,241410.19132008273,-0.05301184497277041,MultiplexTwo
1035,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,36.0,84.74120970437062,251125.76025390625,0.03374453087516436,MultiplexTwo
1036,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,37.0,-1.8133737709693207,259315.62606272977,-0.0006992921323339984,MultiplexTwo
1037,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,38.0,-277.847144258028,265359.86687155336,-0.10470578973892802,MultiplexTwo
1038,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,39.0,-122.26293378805526,269861.67018037685,-0.04530577970051624,MultiplexTwo
1039,AF647-ENT.FAECIUM,TET_AF647-STREPT.UBERIS,40.0,405.42924787332356,271904.61411420035,0.149107159948026,MultiplexTwo
1040,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,1.0,231.053418101152,-1820.355554917278,-12.692763096583718,MultiplexTwo
1041,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,2.0,297.7683786959262,-1284.0288085937464,-23.190163390651545,MultiplexTwo
1042,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,3.0,-158.65838434211219,-900.3895622702221,17.62108213938803,MultiplexTwo
1043,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,4.0,37.54800081320886,-372.10969094669053,-10.09057321718291,MultiplexTwo
1044,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,5.0,-122.13181398264206,337.853774126841,-36.14931172466048,MultiplexTwo
1045,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,6.0,-68.39811559489911,458.72739545037257,-14.910405673013432,MultiplexTwo
1046,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,7.0,197.30334097155475,860.5111730238968,22.92862047080887,MultiplexTwo
1047,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,8.0,211.90727861711014,658.8418255974284,32.1636044319068,MultiplexTwo
1048,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,9.0,-96.45794572463919,209.58654067095995,-46.02296760843683,MultiplexTwo
1049,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,10.0,-530.5987361674627,-294.7117130055085,180.03992130355036,MultiplexTwo
1050,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,11.0,-367.6798952626299,-455.5529354319915,80.71068511806791,MultiplexTwo
1051,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,12.0,422.29689089366764,-296.06212660845995,-142.63793067059615,MultiplexTwo
1052,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,13.0,49.125254808754306,-338.0674115349284,-14.531200918098191,MultiplexTwo
1053,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,14.0,-136.96032170584655,-93.51019646139684,146.4656549645759,MultiplexTwo
1054,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,15.0,78.20739767798989,34.65248736212743,225.6905741302274,MultiplexTwo
1055,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,16.0,247.89000963995153,72.60032743565898,341.4447543086367,MultiplexTwo
1056,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,17.0,233.41612746128814,16.388011259190534,1424.3102702921713,MultiplexTwo
1057,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,18.0,107.40409830996859,101.24210133272209,106.08639774968292,MultiplexTwo
1058,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,19.0,48.14951544771142,208.63525390624636,23.078321878117585,MultiplexTwo
1059,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,20.0,-13.771876496576994,1233.766687729778,-1.1162464211056198,MultiplexTwo
1060,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,21.0,-218.79934754242768,2769.5856215533095,-7.900075225683584,MultiplexTwo
1061,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,22.0,-413.54175389101295,4874.064711626841,-8.484535564423867,MultiplexTwo
1062,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,23.0,-205.35322151889514,9073.778176700365,-2.26315011806439,MultiplexTwo
1063,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,24.0,134.71473590205093,17085.050235523897,0.7884948188325888,MultiplexTwo
1064,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,25.0,-189.45630509008893,30015.31448184743,-0.6311988008810226,MultiplexTwo
1065,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,26.0,-192.1706810431664,47727.62560317096,-0.4026403547516909,MultiplexTwo
1066,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,27.0,551.0935044051233,70350.12422449449,0.7833582534218805,MultiplexTwo
1067,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,28.0,650.9207086522414,96222.49784581803,0.6764745493255051,MultiplexTwo
1068,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,29.0,40.3342166102967,122885.72302964155,0.0328225408256479,MultiplexTwo
1069,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,30.0,-192.75709720899172,149189.73727596508,-0.12920265209156948,MultiplexTwo
1070,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,31.0,5.806618268594974,172543.7593347886,0.0033653018173368577,MultiplexTwo
1071,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,32.0,421.6830778868067,193790.81264361212,0.21759704298381582,MultiplexTwo
1072,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,33.0,565.8587318409558,213138.88157743565,0.26548827114651685,MultiplexTwo
1073,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,34.0,461.6217271036986,228875.3880112592,0.2016912919798042,MultiplexTwo
1074,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,35.0,-42.493329391370956,241410.19132008273,-0.01760212738286164,MultiplexTwo
1075,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,36.0,-401.08854946065924,251125.76025390625,-0.15971621113466408,MultiplexTwo
1076,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,37.0,-332.66155273307265,259315.62606272977,-0.12828442226331557,MultiplexTwo
1077,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,38.0,-145.80627231407985,265359.86687155336,-0.05494661797695916,MultiplexTwo
1078,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,39.0,-636.4960358403994,269861.67018037685,-0.23586011137297205,MultiplexTwo
1079,AF647-ENT.FAECIUM,TET_AF676-ENT.FAECIUM,40.0,-596.1441733901565,271904.61411420035,-0.21924753845470793,MultiplexTwo
1080,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,1.0,-522.0091584613958,-1820.355554917278,28.676219711655033,MultiplexTwo
1081,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,2.0,-504.18759339564565,-1284.0288085937464,39.266065529154766,MultiplexTwo
1082,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,3.0,63.72663829608108,-900.3895622702221,-7.077674038712995,MultiplexTwo
1083,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,4.0,569.5970696338039,-372.10969094669053,-153.07235567681198,MultiplexTwo
1084,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,5.0,638.3382132518002,337.853774126841,188.93919859310137,MultiplexTwo
1085,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,6.0,450.57883807096835,458.72739545037257,98.22366018244799,MultiplexTwo
1086,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,7.0,229.63301193188454,860.5111730238968,26.68565140472703,MultiplexTwo
1087,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,8.0,33.70287945735154,658.8418255974284,5.115473570122882,MultiplexTwo
1088,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,9.0,-9.880920467132643,209.58654067095995,-4.714482349630064,MultiplexTwo
1089,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,10.0,5.5585645204925385,-294.7117130055085,-1.8861023417785374,MultiplexTwo
1090,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,11.0,134.08675647833257,-455.5529354319915,-29.43384753984317,MultiplexTwo
1091,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,12.0,-17.915584400741455,-296.06212660845995,6.051292208825712,MultiplexTwo
1092,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,13.0,-127.39669267483502,-338.0674115349284,37.68381344312824,MultiplexTwo
1093,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,14.0,-557.5380029752957,-93.51019646139684,596.2323084258092,MultiplexTwo
1094,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,15.0,-600.114608380737,34.65248736212743,-1731.8081732759456,MultiplexTwo
1095,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,16.0,-217.1177274580532,72.60032743565898,-299.05888186313035,MultiplexTwo
1096,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,17.0,-253.6621520773616,16.388011259190534,-1547.851951438621,MultiplexTwo
1097,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,18.0,-420.01037155750987,101.24210133272209,-414.85742199007467,MultiplexTwo
1098,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,19.0,3.6893215599981204,208.63525390624636,1.7683116783590067,MultiplexTwo
1099,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,20.0,364.096145109635,1233.766687729778,29.51093985035363,MultiplexTwo
1100,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,21.0,368.4680107735298,2769.5856215533095,13.3040844776944,MultiplexTwo
1101,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,22.0,447.462084079026,4874.064711626841,9.180470727268501,MultiplexTwo
1102,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,23.0,332.94039505542077,9073.778176700365,3.6692586987672304,MultiplexTwo
1103,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,24.0,328.2518206558389,17085.050235523897,1.9212809803352233,MultiplexTwo
1104,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,25.0,400.9493851722727,30015.31448184743,1.335816039557932,MultiplexTwo
1105,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,26.0,260.2561644714213,47727.62560317096,0.5452945986362461,MultiplexTwo
1106,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,27.0,89.84792454449574,70350.12422449449,0.12771537440045133,MultiplexTwo
1107,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,28.0,-90.10478712315252,96222.49784581803,-0.09364212023214341,MultiplexTwo
1108,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,29.0,-74.16511140066407,122885.72302964155,-0.06035291128390442,MultiplexTwo
1109,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,30.0,-111.18543476264826,149189.73727596508,-0.07452619516112023,MultiplexTwo
1110,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,31.0,-365.64009097222765,172543.7593347886,-0.21191151298771232,MultiplexTwo
1111,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,32.0,-426.6550794800859,193790.81264361212,-0.22016269691005375,MultiplexTwo
1112,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,33.0,-308.6197797875657,213138.88157743565,-0.14479750362931354,MultiplexTwo
1113,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,34.0,-113.06420593275296,228875.3880112592,-0.04939989699861958,MultiplexTwo
1114,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,35.0,65.07828961395425,241410.19132008273,0.026957556869530736,MultiplexTwo
1115,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,36.0,56.567037602067714,251125.76025390625,0.022525382320345934,MultiplexTwo
1116,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,37.0,-430.4084935846235,259315.62606272977,-0.16597861845799664,MultiplexTwo
1117,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,38.0,-533.8995734773694,265359.86687155336,-0.2011983122285036,MultiplexTwo
1118,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,39.0,-185.44993376562314,269861.67018037685,-0.06872036834340628,MultiplexTwo
1119,AF647-ENT.FAECIUM,TET_BRAF700-ENT.FAECIUM,40.0,275.8038899060841,271904.61411420035,0.101434060177532,MultiplexTwo
1120,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,1.0,21.342118546769413,-1820.355554917278,-1.1724148334163904,MultiplexTwo
1121,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,2.0,89.79081849794129,-1284.0288085937464,-6.992897503310627,MultiplexTwo
1122,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,3.0,25.691514298722538,-900.3895622702221,-2.8533776240080493,MultiplexTwo
1123,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,4.0,37.12791566591004,-372.10969094669053,-9.977680390814946,MultiplexTwo
1124,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,5.0,66.63411073426941,337.853774126841,19.72276642653483,MultiplexTwo
1125,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,6.0,109.67527894716004,458.72739545037257,23.908595831622893,MultiplexTwo
1126,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,7.0,155.29124574403505,860.5111730238968,18.046395051249675,MultiplexTwo
1127,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,8.0,67.52256898622254,658.8418255974284,10.24867674801824,MultiplexTwo
1128,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,9.0,52.76341371278504,209.58654067095995,25.175001001433994,MultiplexTwo
1129,AF647-ENT.FAECIUM,TET_RAD-ENT.FAECIUM,10.0,163.97993592958193,-294.7117130055085,-55.64079359360819,MultiplexTwo
